tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt19894372	tvMiniSeries	Game Set Match	Game Set Match	0	2021	2021	\N	Action
tt12702632	tvMiniSeries	NJPW Golden Fight Series	NJPW Golden Fight Series	0	2005	2005	\N	Action,Drama,Sport
tt28373935	tvSeries	The Unforgiving Spirit	The Unforgiving Spirit	0	2016	2016	\N	Drama,Horror,Romance
tt0383092	tvSeries	Det der om morg'nen	Det der om morg'nen	0	1999	2001	28	Comedy
tt11166992	tvSeries	Adventures of Songhammer	Adventures of Songhammer	0	2015	2018	\N	Music
tt0042093	tvSeries	The Cisco Kid	The Cisco Kid	0	1950	1956	30	Western
tt0775407	tvSeries	Wonder Pets!	Wonder Pets!	0	2006	2016	22	Adventure,Animation,Family
tt30319024	tvSeries	Die schwersten Unglücke der DDR	Die schwersten Unglücke der DDR	0	2016	2023	59	Documentary
tt3888520	tvSeries	Nini Patalo	Nini Patalo	0	2011	2013	\N	Animation
tt26685147	tvSeries	Art in the land of war	Art in the land of war	0	2022	2023	\N	Short
tt19754524	tvSeries	Hello, Russia!	Hello, Russia!	0	2016	2016	45	Documentary
tt5090656	tvSeries	Why Hello John	Why Hello John	0	2009	2013	\N	Comedy
tt11724072	tvSeries	BNN	BNN	0	1995	1997	60	\N
tt0125643	tvSeries	Riverdale	Riverdale	0	1997	2000	\N	Drama,Mystery
tt1256170	tvSeries	House of Fun	House of Fun	0	1994	1995	42	Family
tt11219228	tvSeries	Ochoyan	Ochoyan	0	2020	2021	15	Comedy,Drama,Family
tt12987434	tvSeries	Clip: Camp Minecraft Survival (Sigils)	Clip: Camp Minecraft Survival (Sigils)	0	2019	2020	\N	Animation
tt27613942	tvMiniSeries	Stick to the Script!	Stick to the Script!	0	2021	2022	\N	Comedy,Fantasy
tt11374484	tvSeries	The Payments Race III: Hong Kong to Singapore	The Payments Race III: Hong Kong to Singapore	0	2018	2018	\N	Documentary
tt0421325	tvSeries	Dororon Enma-kun	Dororon Enma-kun	0	1973	1974	25	Animation
tt7814320	tvSeries	Esquimales en el Caribe	Esquimales en el Caribe	0	1998	1999	20	Animation,Comedy
tt13130742	tvSeries	Jokeri Pokeri Box	Jokeri Pokeri Box	0	1992	1995	10	Family
tt10115784	tvSeries	Truckers na hÉireann	Truckers na hÉireann	0	2019	2019	\N	Documentary
tt26349631	tvSeries	The Real Holiday Show	The Real Holiday Show	0	1995	2000	\N	Reality-TV
tt23862164	tvMiniSeries	Flordelis: Em Nome da Mãe	Flordelis: Em Nome da Mãe	0	2022	2022	\N	Documentary
tt1324065	tvSeries	Los exitosos Pells	Los exitosos Pells	0	2008	2009	60	Comedy,Drama,Romance
tt0426709	tvMiniSeries	Hersey Yolunda	Hersey Yolunda	0	2004	2004	60	Comedy
tt0404644	tvSeries	NU er det NU	NU er det NU	0	2000	2001	28	Family
tt5990212	tvSeries	Comedy Central Re-Animated	Comedy Central Re-Animated	0	2013	2014	\N	Comedy
tt15202922	tvSeries	Hit the Limit	Hit the Limit	0	1956	1957	\N	Game-Show
tt28959606	tvSeries	Babaye Khejalati	Babaye Khejalati	0	2004	2004	\N	\N
tt19797750	tvSeries	Dangerous Liaisons: Famous Mistresses	Dangerous Liaisons: Famous Mistresses	0	2006	2006	\N	Drama
tt0118363	tvSeries	Jonathan Creek	Jonathan Creek	0	1997	2016	60	Comedy,Crime,Drama
tt13891802	tvSeries	Party of the Century	Party of the Century	0	2021	2021	1	Comedy
tt9635988	tvMiniSeries	NRJ Poker le duel	NRJ Poker le duel	0	2008	2009	\N	Game-Show
tt27707390	tvSeries	Rocío	Rocío	0	2005	2006	60	Talk-Show
tt2344075	tvSeries	Avance Producido en Hollywood	Avance Producido en Hollywood	0	2012	2014	\N	News
tt16342206	tvSeries	Noluyo Lan Dizi	Noluyo Lan Dizi	0	2020	2021	\N	Comedy
tt14034492	tvSeries	Firelei Báez: An Open Horizon (or) the Stillness of a Wound	Firelei Báez: An Open Horizon (or) the Stillness of a Wound	0	2021	2021	8	Documentary
tt13820498	tvSeries	The Last Days of Ptolemy Grey	The Last Days of Ptolemy Grey	0	2022	2022	311	Drama
tt30498040	tvSeries	Gana Bajana S3	Gana Bajana S3	0	2022	2023	\N	Reality-TV
tt14138272	tvSeries	Mil Folhas	Mil Folhas	0	1999	2000	\N	Talk-Show
tt2083466	tvSeries	Ceramics: A Fragile History	Ceramics: A Fragile History	0	2011	2011	\N	Documentary
tt0368505	tvSeries	Historier fra en politistation	Historier fra en politistation	0	2000	2001	\N	Documentary
tt14690014	tvSeries	Clash of the Cover Bands	Clash of the Cover Bands	0	2021	2021	30	Music
tt10040188	tvSeries	Desconeguts	Desconeguts	0	2017	2017	\N	\N
tt13860124	tvSeries	How to Buy a Friend	How to Buy a Friend	0	2020	2020	\N	Drama
tt5565334	tvSeries	Friends from College	Friends from College	0	2017	2019	30	Comedy,Drama
tt0090487	tvSeries	My Sister Sam	My Sister Sam	0	1986	1988	30	Comedy
tt11438756	tvSeries	Sentimental Journey	Sentimental Journey	0	1998	1998	\N	Animation,Drama,Romance
tt0168395	tvSeries	Totally Full Frontal	Totally Full Frontal	0	1998	1999	\N	Comedy
tt0346333	tvSeries	Marta Susana	Marta Susana	0	2001	2003	60	\N
tt12294152	tvSeries	The Simpsons: Tracey Ullman Shorts	The Simpsons: Tracey Ullman Shorts	0	1987	1989	2	Animation,Comedy,Short
tt23149532	tvSeries	Different Shades of Blue	Different Shades of Blue	0	2007	2008	\N	Drama
tt1482616	tvSeries	Judge Jeanine Pirro	Judge Jeanine Pirro	0	2008	2011	60	Reality-TV
tt0388592	tvSeries	E-Now	E-Now	0	1995	2001	30	Documentary
tt16348668	tvSeries	Ekhlas	Ekhlas	0	2019	2019	\N	Action
tt0819085	tvSeries	The Upside Down Show	The Upside Down Show	0	2006	2006	24	Comedy,Family
tt20248478	tvSeries	Hear Me	Duy Beni	0	2022	2022	127	Drama,Romance
tt15134478	tvMiniSeries	Fun with Slime (Part III)	Fun with Slime (Part III)	0	2019	2019	\N	Documentary
tt9121896	tvSeries	Zui mei de qing chun	Zui mei de qing chun	0	2018	2018	45	Drama
tt0096637	tvSeries	Live-In	Live-In	0	1989	1989	30	Comedy,Drama
tt9198318	tvMiniSeries	Rechts und links der Koblenzer Straße	Rechts und links der Koblenzer Straße	0	1956	1957	\N	Documentary
tt25135176	tvSeries	Setare Saz	Setare Saz	0	2019	2019	\N	Reality-TV
tt30218040	tvSeries	Faktum	Faktum	0	2004	2006	30	Documentary,Talk-Show
tt6205746	tvSeries	Mundo Insólito	Mundo Insólito	0	2000	2003	60	Comedy,Game-Show,Talk-Show
tt12330446	tvMiniSeries	Theodore Roosevelt	Theodore Roosevelt	0	2022	2022	106	Biography,Documentary,History
tt29313558	tvSeries	Ghore	Ghore	0	2016	2016	\N	Comedy
tt8074958	tvMiniSeries	Classic Mary Berry	Classic Mary Berry	0	2018	2018	30	Reality-TV
tt7036268	tvMiniSeries	Toki Leftxaru	Toki Leftxaru	0	2010	2010	78	Animation
tt21198546	tvMiniSeries	Safin Universumi	Safin Universumi	0	2020	2021	1	Comedy
tt13717226	tvSeries	Supermarket Sweep	Supermarket Sweep	0	2020	2021	50	Game-Show
tt4005892	tvSeries	Imenjaci	Imenjaci	0	1983	1983	\N	Comedy,Music,Talk-Show
tt28832988	tvSeries	Talking Animal	Talking Animal	0	1984	1985	\N	Documentary
tt7292950	tvSeries	All Night	All Night	0	2018	2018	24	Comedy
tt7121838	tvMiniSeries	Yutori Desu ga Nani ka Junmai Ginjo Junjo hen	Yutori Desu ga Nani ka Junmai Ginjo Junjo hen	0	2017	2017	46	Comedy,Drama,Family
tt30768952	tvSeries	Rayil Sneham S4	Rayil Sneham S4	0	2018	2018	\N	Adventure
tt10839534	tvSeries	Serie A 2006/2007	Serie A 2006/2007	0	2006	2007	\N	Sport
tt4017550	tvSeries	Green Gables Fables	Green Gables Fables	0	2014	2016	\N	Comedy,Drama,Romance
tt26628138	tvSeries	Vres ti frasi	Vres ti frasi	0	1998	2001	25	Game-Show
tt7983900	tvMiniSeries	The Expectation Gap	The Expectation Gap	0	2015	2015	\N	\N
tt5266350	tvSeries	Kalle og Molo	Kalle og Molo	0	2006	2007	20	Family
tt15566512	tvSeries	Famous-Ish	Famous-Ish	0	2021	2021	\N	Comedy
tt3068894	tvMiniSeries	The Red Tent	The Red Tent	0	2014	2014	87	Drama,History,Romance
tt12224616	tvSeries	Verdade ou Consequência	Verdade ou Consequência	0	2007	2007	\N	Talk-Show
tt27196000	tvSeries	Tutor Torako	Katei kyoushi no torako	0	2022	2022	\N	Drama,Family
tt2977160	tvSeries	Amorais	Amorais	0	2009	2012	\N	Action
tt0383798	tvSeries	Klaverweide	Klaverweide	0	1975	1977	45	Drama
tt1203269	tvSeries	Les Miserables: Shoujo Cosette	Re mizeraburu: shoujo kozetto	0	2007	2007	24	Animation,Family,History
tt28524965	tvSeries	Bakugan	Bakugan	0	2023	2024	24	Action,Adventure,Animation
tt12618418	tvSeries	Retrograde	Retrograde	0	2020	2020	22	Comedy
tt8809646	tvSeries	College Romance	College Romance	0	2018	2023	30	Comedy,Drama,Romance
tt0103588	tvSeries	Zwei Schlitzohren in Antalya	Zwei Schlitzohren in Antalya	0	1991	1994	45	\N
tt9738460	tvSeries	Deli Balta	Deli Balta	0	1993	1993	\N	History
tt6999698	tvSeries	Ensemble	Ensemble	0	2017	2018	22	Comedy
tt6645562	tvSeries	Prison, My Family & Me	Prison, My Family & Me	0	2012	2012	\N	\N
tt15108754	tvSeries	A Peaceful World	A Peaceful World	0	2021	2021	\N	Drama,Fantasy
tt2707408	tvSeries	Narcos	Narcos	0	2015	2017	49	Biography,Crime,Drama
tt6421030	tvSeries	Sahara	Sahara	0	1997	1997	\N	Drama
tt0341983	tvSeries	Ugens kunstner	Ugens kunstner	0	1980	1986	\N	Documentary
tt19812968	tvSeries	Little Incidents	Little Incidents	0	2019	2020	\N	Comedy
tt1598747	tvSeries	Movie News	Movie News	0	2006	2009	\N	Documentary
tt7656950	tvSeries	Les Oraliens	Les Oraliens	0	1969	1982	\N	Family
tt6091718	tvSeries	Familya	Familya	0	2016	2016	110	Comedy,Drama,Family
tt11107878	tvSeries	M le Martien	M le Martien	0	1983	1983	1	Comedy,Family,Fantasy
tt24640622	tvMiniSeries	Le meilleur du rire	Le meilleur du rire	0	2011	2011	100	Comedy,Talk-Show
tt6340430	tvSeries	Grown Ups	Les grands	0	2016	2019	\N	Drama
tt8510596	tvMiniSeries	Endless Roads	Endless Roads	0	2011	2012	52	Action,Animation,Sport
tt9584920	tvSeries	The Quintessential Quintuplets	Go-Toubun no Hanayome	0	2019	2021	24	Animation,Comedy,Drama
tt0487808	tvSeries	Bu Lai'a the Hawaiian Superman	Bu Lai'a the Hawaiian Superman	0	1993	1995	30	Comedy
tt6566478	tvMiniSeries	Major von Knarren	Major von Knarren	0	1971	1971	\N	Comedy
tt12132808	tvSeries	Obman	Obman	0	2018	2018	\N	Drama
tt0344745	tvSeries	Vi på lilla torget	Vi på lilla torget	0	1964	1968	\N	Family
tt4737966	tvSeries	Coração d'Ouro	Coração d'Ouro	0	2015	2016	\N	Comedy,Crime,Drama
tt12952658	tvSeries	Lonely Enough to Love	Lonely Enough to Love	0	2020	2020	\N	Comedy,Romance
tt2645500	tvSeries	Haganai: I Don't Have Many Friends	Boku wa tomodachi ga sukunai	0	2011	2013	25	Animation,Comedy,Drama
tt20765410	tvSeries	2022 FIFA World Cup qualification of CONCACAF	2022 FIFA World Cup qualification of CONCACAF	0	2021	2022	\N	Sport
tt11965998	tvSeries	The Magical Music Box	The Magical Music Box	0	2017	2021	\N	Family
tt10255024	tvMiniSeries	Pokusení mladého muze	Pokusení mladého muze	0	1972	1972	\N	\N
tt14817704	tvMiniSeries	Les carnets d'Histoire parallèle	Les carnets d'Histoire parallèle	0	2003	2003	\N	Documentary,History
tt3218114	tvSeries	Pig Goat Banana Cricket	Pig Goat Banana Cricket	0	2015	2017	22	Action,Adventure,Animation
tt0373533	tvSeries	Fimbles	Fimbles	0	2002	2003	20	Family,Fantasy
tt10839556	tvSeries	Coppa Italia 2009/2010	Coppa Italia 2009/2010	0	2009	2010	\N	Sport
tt23752892	tvSeries	Ora Moudial	Ora Moudial	0	2022	2022	\N	News,Sport,Talk-Show
tt13028218	tvMiniSeries	Manniax Live at Umbral	Manniax Live at Umbral	0	2018	2018	\N	Music
tt8966650	tvSeries	Paparazzi X-Posed	Paparazzi X-Posed	0	2018	2018	30	Reality-TV
tt5832762	tvSeries	AutoCity	AutoCity	0	2007	2008	\N	Reality-TV
tt27415701	tvMiniSeries	Unprotected: Inside the Child Welfare Crisis (NBC Nightly News with Lester Holt)	Unprotected: Inside the Child Welfare Crisis (NBC Nightly News with Lester Holt)	0	2022	2022	\N	News
tt8705164	tvMiniSeries	Databehandling	Databehandling	0	1972	1972	25	Documentary
tt1312171	tvSeries	The Umbrella Academy	The Umbrella Academy	0	2019	2024	60	Action,Adventure,Comedy
tt3439318	tvSeries	Baby Diaries	Baby Diaries	0	2007	2008	\N	Documentary
tt11623736	tvSeries	Micukó - A világ ferde szemmel	Micukó - A világ ferde szemmel	0	2003	2003	30	Comedy
tt2195798	tvMiniSeries	Building Bryks	Building Bryks	0	2010	2011	30	Reality-TV
tt1027513	tvSeries	Name That Tune	Name That Tune	0	1983	1987	30	Game-Show
tt28211905	tvSeries	Strike Force	Strike Force	0	2022	2022	\N	Drama
tt18363796	tvSeries	The Formal	The Formal	0	2021	2022	1	Comedy
tt12826818	tvSeries	Atsumare! Amazon kizzu shimajiro to asobou	Atsumare! Amazon kizzu shimajiro to asobou	0	2018	2018	\N	Animation
tt15085950	tvSeries	Historias de Ciencia	Historias de Ciencia	0	2015	2015	\N	Documentary
tt4235918	tvSeries	Kel Alaka	Kel Alaka	0	2014	2014	90	Comedy,Family,Talk-Show
tt0169531	tvSeries	El abuelo y yo	El abuelo y yo	0	1992	1992	\N	Adventure,Drama,Family
tt28755339	tvSeries	Kakori	Kakori	0	2023	2023	198	Action,Crime,Drama
tt6024216	tvSeries	#Like	#Like	0	2016	2017	\N	Comedy
tt0953826	tvSeries	Extreme Force	Extreme Force	0	2002	2002	50	Documentary
tt10678246	tvSeries	International Champions Cup 2016	International Champions Cup 2016	0	2016	2016	\N	Sport
tt8840392	tvSeries	Ugly Duckling Series: Boy's Paradise	Ugly Duckling Series: Boy's Paradise	0	2015	2015	60	Drama,Romance
tt12223666	tvSeries	Grande Plano	Grande Plano	0	2004	2005	\N	Talk-Show
tt0407422	tvSeries	The Mysti Show	The Mysti Show	0	2004	2005	20	Drama,Family,Fantasy
tt4067832	tvSeries	WPT Alpha8	WPT Alpha8	0	2014	2016	\N	Sport
tt14062068	tvSeries	I am Jerusalem	I am Jerusalem	0	2010	2010	\N	History
tt0470183	tvSeries	Los simuladores	Los simuladores	0	2005	2010	\N	Action
tt8399802	tvSeries	WonderGrove	WonderGrove	0	2013	2017	7	Animation
tt0240265	tvSeries	The Flintstone Kids	The Flintstone Kids	0	1986	1990	30	Animation,Comedy,Family
tt24974540	tvMiniSeries	Prime Donne	Prime Donne	0	2017	2017	\N	\N
tt1833611	tvSeries	Video Game Reunion	Video Game Reunion	0	2011	2011	\N	Comedy
tt18305556	tvSeries	Rock Till We Drop	Rock Till We Drop	0	2022	2022	59	Documentary,Music
tt29232338	tvSeries	K (Kabylie)	K (Kabylie)	0	2003	2008	5	\N
tt28329195	tvMiniSeries	Zetsuosore Taikan Kimodameshi	Zetsuosore Taikan Kimodameshi	0	2014	2014	\N	Horror
tt2185994	tvSeries	In Situ	In Situ	0	2007	2008	\N	Comedy
tt8598682	tvSeries	Horrorsphere	Horrorsphere	0	2016	2017	\N	Talk-Show
tt15293294	tvMiniSeries	Kogda solntse vzoydet	Kogda solntse vzoydet	0	2018	2018	\N	Romance
tt9174048	tvSeries	Viru Ke Funde	Viru Ke Funde	0	2016	2016	\N	Talk-Show
tt12275268	tvSeries	Anakku Diva	Anakku Diva	0	2016	2016	\N	Comedy,Drama
tt15078800	tvSeries	For Rent	For Rent	0	2008	2010	\N	Reality-TV
tt8367558	tvMiniSeries	Frankie Goes to Russia	Frankie Goes to Russia	0	2018	2018	\N	Comedy,Documentary,Sport
tt12295248	tvSeries	Sem Plano B	Sem Plano B	0	2019	2019	47	Comedy,Drama
tt28236898	tvSeries	Lao ba xiang qian chong	Lao ba xiang qian chong	0	2001	2001	\N	Drama
tt11937732	tvSeries	Daughter from Another Mother	Madre Solo hay Dos	0	2021	2022	\N	Comedy,Drama
tt10174350	tvMiniSeries	Polyubi menya takoy	Polyubi menya takoy	0	2018	2018	\N	Drama,Romance
tt18343512	tvSeries	Lustfaktor 10	Lustfaktor 10	0	1993	1996	45	Game-Show
tt22802148	tvMiniSeries	Todd's Trot 5K	Todd's Trot 5K	0	2015	2015	\N	Documentary,Short
tt0380944	tvSeries	Pirates	Pirates	0	1994	1997	\N	Comedy,Drama,Family
tt5675016	tvMiniSeries	Cyborg 009 vs Devilman	Cyborg 009 vs Devilman	0	2015	2015	28	Action,Animation,Sci-Fi
tt19395428	tvSeries	Bravo	Bravo	0	2008	2009	\N	Biography
tt4104958	tvSeries	Lang Leve	Lang Leve	0	2013	2014	\N	Comedy
tt2240324	tvSeries	Klassentreffen	Klassentreffen	0	1987	1994	45	Talk-Show
tt21933446	tvMiniSeries	Star of the Dark	Star of the Dark	0	2018	2018	\N	War
tt10137654	tvSeries	Clear Competitor	Clear Competitor	0	2019	2019	\N	Fantasy
tt23026698	tvSeries	Inside Sportfishing: Below the Border	Inside Sportfishing: Below the Border	0	2020	2021	20	Sport
tt1479115	tvSeries	TV Burp	TV Burp	0	2009	2009	24	Comedy
tt6532868	tvSeries	Gogol	Gogol	0	2017	2019	48	Biography,Drama,Mystery
tt2828240	tvSeries	Zindagi Gulzar Hai	Zindagi Gulzar Hai	0	2012	2013	42	Romance
tt0098783	tvSeries	E.A.R.T.H. Force	E.A.R.T.H. Force	0	1990	1990	60	Sci-Fi
tt21197276	tvMiniSeries	Luz	Luz	0	2022	2022	\N	Documentary
tt13971162	tvMiniSeries	Tababa	Tababa	0	2021	2021	\N	Drama
tt30474928	tvSeries	Poofesure's Tomodachi Life	Poofesure's Tomodachi Life	0	2019	2021	\N	Reality-TV
tt13737244	tvSeries	Azi's Memories	Azi's Memories	0	2020	2021	\N	Comedy
tt9033442	tvSeries	Unimoni Asia Cup	Unimoni Asia Cup	0	2018	2018	\N	Sport
tt1735775	tvSeries	The Dukes of Bröxstônia	The Dukes of Bröxstônia	0	2010	2013	1	Action,Animation,Comedy
tt2265915	tvSeries	Going Going Gone	Going Going Gone	0	1995	1998	\N	Family
tt1229833	tvMiniSeries	Afganskiy prizrak	Afganskiy prizrak	0	2008	2008	360	Action,Crime,Drama
tt6516306	tvMiniSeries	The Film Festival Project	The Film Festival Project	0	2007	2010	48	Documentary
tt12736614	tvMiniSeries	NJPW Road to Dominion	NJPW Road to Dominion	0	2015	2015	\N	Action,Documentary,Short
tt9011056	tvMiniSeries	Mat og kreft	Mat og kreft	0	1990	1990	25	Documentary
tt12922464	tvSeries	Kriminalfälle, die Geschichte machten	Kriminalfälle, die Geschichte machten	0	2016	2017	\N	Crime
tt6932170	tvSeries	NCIS: The Cases They Can't Forget	48 Hours: NCIS	0	2017	2019	60	News
tt7901874	tvSeries	Aap Ke Aa Jane Se	Aap Ke Aa Jane Se	0	2018	2019	22	Drama,Romance
tt2708622	tvSeries	Delicious Collection	Delicious Collection	0	2007	2008	6	\N
tt13405494	tvSeries	Navegadores.pt	Navegadores.pt	0	2009	2009	\N	Talk-Show
tt9470030	tvSeries	Bom Dia Portugal	Bom Dia Portugal	0	1982	1983	\N	News
tt5915012	tvSeries	Terug op de werkvloer	Terug op de werkvloer	0	2002	2008	\N	Documentary
tt28638594	tvSeries	Sad rodzinny	Sad rodzinny	0	2008	2011	44	Drama
tt26084094	tvSeries	Pinocchiova dobrodruzství	Pinocchiova dobrodruzství	0	1973	1973	\N	Family
tt2449910	tvSeries	Coffee Prince	Coffee Prince	0	2012	2012	\N	Comedy,Drama,Romance
tt8350370	tvSeries	Theia pathi	Theia pathi	0	1985	1985	\N	Documentary
tt0170922	tvSeries	Ein Engel im Taxi	Ein Engel im Taxi	0	1981	1981	45	\N
tt7510322	tvSeries	Lone Pine Film Festival Celebrity Interviews	Lone Pine Film Festival Celebrity Interviews	0	2009	2010	\N	Talk-Show
tt28213261	tvSeries	Dreams Link	Dreams Link	0	2007	2007	\N	Drama
tt0184166	tvSeries	Ultraman 80	Urutoraman Eiteî	0	1980	1981	30	Action,Adventure,Comedy
tt6286576	tvMiniSeries	Aurora's Glove	Perchatka Avrory	0	2016	2016	44	Mystery
tt13409414	tvSeries	Binnenskamers	Binnenskamers	0	2020	2020	\N	Drama
tt0060016	tvSeries	Pistols 'n' Petticoats	Pistols 'n' Petticoats	0	1966	1967	30	Comedy,Western
tt11559790	tvSeries	Kamp Waes	Kamp Waes	0	2019	2020	\N	Adventure,Documentary
tt13195492	tvSeries	I familia	I familia	0	2020	2021	40	Comedy,Family
tt5466192	tvSeries	Just Ask!	Just Ask!	0	2000	2003	\N	Family
tt21058094	tvSeries	Cattivik	Cattivik	0	2008	2009	\N	Animation,Comedy
tt21832946	tvMiniSeries	Itsy Mitsy	Itsy Mitsy	0	2022	2022	\N	Animation
tt14935880	tvSeries	Go! Godman	Ike! Goddoman	0	1972	1973	\N	\N
tt10924564	tvMiniSeries	The Gardener	The Gardener	0	2019	2019	\N	Drama
tt7052446	tvSeries	Bridges of Hope	Bridges of Hope	0	2001	2001	5	Game-Show
tt7485830	tvMiniSeries	1Xtra Meets	1Xtra Meets	0	2017	2017	\N	Documentary
tt12491956	tvMiniSeries	Dus ik volg	Dus ik volg	0	2020	2020	\N	Documentary
tt1225872	tvSeries	Mézga Family on Holiday	Vakáción a Mézga-család	0	1980	1980	26	Adventure,Animation,Comedy
tt10279408	tvSeries	El Rey Nation	El Rey Nation	0	2019	2020	\N	Talk-Show
tt10152382	tvSeries	Youth Fight	Qing chun dou	0	2019	2019	45	Comedy,Drama,Romance
tt11091670	tvSeries	Les Kanapoutz	Les Kanapoutz	0	1976	1976	3	Family,Fantasy,Romance
tt7514418	tvSeries	Aathvaan Vachan	Aathvaan Vachan	0	2008	2009	\N	Drama
tt0103492	tvSeries	Middle Ages	Middle Ages	0	1992	1992	60	Drama
tt15836244	tvSeries	Cinépopcorn	Cinépopcorn	0	2008	2009	10	Documentary
tt15541780	tvSeries	Vinger aan de poot	Vinger aan de poot	0	2002	2011	\N	Reality-TV
tt5117072	tvSeries	Apres Ski	Apres Ski	0	2015	2015	43	Reality-TV
tt14933544	tvSeries	Tachibana Rika no Rikagaku kenkyuujo: Kouhoushitsu	Tachibana Rika no Rikagaku kenkyuujo: Kouhoushitsu	0	2016	2019	\N	Talk-Show
tt9228924	tvMiniSeries	The Partments	The Partments	0	2018	2018	\N	Action
tt0080272	tvSeries	Semi-Tough	Semi-Tough	0	1980	1980	30	Comedy
tt11199366	tvMiniSeries	Alain Carrazé présente Chapeau Melon et Bottes de Cuir saison 6	Alain Carrazé présente Chapeau Melon et Bottes de Cuir saison 6	0	2019	2020	\N	Documentary
tt13116708	tvSeries	Kirmizi Kamyon	Kirmizi Kamyon	0	2021	2021	120	Action,Drama
tt2355334	tvSeries	Professor Haber berichtet	Professor Haber berichtet	0	1979	1980	27	Documentary
tt23320550	tvMiniSeries	Pankhudiyaan	Pankhudiyaan	0	1993	1993	\N	Drama
tt9389586	tvSeries	Uusi Päivä: Mä voin selittää kaiken	Uusi Päivä: Mä voin selittää kaiken	0	2018	2018	\N	\N
tt5762950	tvSeries	The Real Housewives of Auckland	The Real Housewives of Auckland	0	2016	2016	\N	Reality-TV
tt4598652	tvSeries	Dad! Where Are You Going?	Dad! Where Are You Going?	0	2013	2015	\N	Reality-TV
tt0278861	tvMiniSeries	The Harp in the South	The Harp in the South	0	1987	1987	281	Drama
tt28446324	tvMiniSeries	The Great Global Reset	The Great Global Reset	0	2022	2022	\N	Documentary
tt0318867	tvSeries	Ase ton kosmo na gelasei	Ase ton kosmo na gelasei	0	1975	1976	45	Comedy
tt12220672	tvSeries	Poetas de Hoje e de Sempre	Poetas de Hoje e de Sempre	0	1964	1964	\N	Talk-Show
tt0103532	tvSeries	Schloß Hohenstein - Irrwege zum Glück	Schloß Hohenstein - Irrwege zum Glück	0	1992	1995	50	\N
tt7934408	tvSeries	Sleeping Bears	Le'Heir et Ha'dov	0	2018	2018	36	Thriller
tt5193662	tvMiniSeries	Tutankhamun	Tutankhamun	0	2016	2016	180	Drama,History,Romance
tt6046258	tvSeries	Running with the Reps	Running with the Reps	0	2011	2012	\N	Reality-TV
